Home_Page,Movie_Name,Genres,Overview,Cast,Original_Language,Storyline,Production_Company,Release_Date,Tagline,Vote_Average,Vote_Count,Budget_USD,Revenue_$,Run_Time_Minutes,Release_Country
https://www.imdb.com/title/tt33262257/,Dating Naked UK,"['Game-Show', 'Reality-TV']",Single men and women bare all on a tropical island in the hopes of finding love without modern world complications getting in the way.,"['Rylan Clark', 'Tiegan Rudge', 'Mike Durrant', 'Dominik Herbert', 'Lauren Beschi', 'Billy Field', 'Romeo Larmond', 'Tiarne Butler', 'Jono Brown', 'Emily Ivy', 'Dan Ash', 'Zach Schaefer', 'Sean Wepener', 'Leylah Linda', 'Joey Staerkle', 'Monika Lara Smith', 'Chrislove Brandt', 'Rico Hammett']",['Not_Found'],Single men and women bare all on a tropical island in the hopes of finding love without modern world complications getting in the way.,"['Nest Productions', 'MTV Studios']",2024-08-24,Not_Found,6.2,203,$0,$0,43,United Kingdom
https://www.imdb.com/title/tt14636214/,Sweethearts,['Comedy'],"Two college freshmen pull a ""Turkey Dump"" and break up with their high school sweethearts over ""Drunksgiving"" - the one chaotic night before Thanksgiving in their hometown that puts their codependent friendship to the test.","['Kiernan Shipka', 'Nico Hiraga', 'Caleb Hearon', 'Ava DeMary', 'Charlie Hall', 'Tramell Tillman', 'Joel Kim Booster', 'Miles Gutierrez-Riley', 'Zach Zucker', 'Christine Taylor', 'Kevin Yamada', 'Sophie Zucker', 'Darius Jackson', 'Olivia Nikkanen', 'Apoorva Gundeti', 'Subho Basu', 'Juliana Davies', 'Violet Tinnirello']",['English'],"Two college freshmen pull a ""Turkey Dump"" and break up with their high school sweethearts over ""Drunksgiving"" - the one chaotic night before Thanksgiving in their hometown that puts their codependent friendship to the test.",['Picturestart'],2024-11-28,"First comes love, then comes college.",5.6,3.5K,$0,$0,98,United States
https://www.imdb.com/title/tt27510174/,Stree 2: Sarkate Ka Aatank,"['Comedy', 'Horror']","After the events of Stree, the town of Chanderi is being haunted again. This time, women are mysteriously abducted by a terrifying headless entity. Once again, it's up to Vicky and his friends to save their town and loved ones.","['Rajkummar Rao', 'Shraddha Kapoor', 'Pankaj Tripathi', 'Abhishek Banerjee', 'Aparshakti Khurana', 'Atul Srivastava', 'Tamannaah Bhatia', 'Varun Dhawan', 'Akshay Kumar', 'Anya Singh', 'Sunita Rajwar', 'Bhumi Rajgor', 'Sunil Kumar', 'Shruti Pandey', 'Basit Ali Basu', 'Drishant', 'Mustaqeem Shah Khan', 'Mushtaq Khan']",['Hindi'],"Stree's fear has ended in Chanderi. While the mysterious women who helped Vicky has also disappeared and villagers feel he is gone crazy for loving a ghost. But another fear has started to haunt village where a behead man (Sarkatta) is targeting women of Chanderi. Vicky gets a hint from the mysterious women that Chanderi again needs his help to save the women where he along with his friends Rudra, Bittu and Janna enter the haunted house where Stree lived and Sarkatta is buried. Vicky and his fiends are attacked by Sarkatta they manage to flee but he chases them and Vicky's life is in danger until the mysterious women who now has more powers in her arrives and saves him and tells them together they all should team up again to save women of Chanderi.","['Maddock Films', 'Jio Studios']",2024-08-16,Not_Found,6.9,40K,$0,$7.4M,147,United States
https://www.imdb.com/title/tt34678524/,Portrait of a Scandalous Family,"['Drama', 'History']","Delving into the lives of the Sakir Pasa family from 1912, the story follows Ottoman artists like painter Fahrelnisa Zeid, engraver Aliye Berger, and ceramist Füreya Koral, exploring their relationships and contributions.","['Vahide Perçin', 'Firat Tanis', 'Nilsu Berfin Aktas', 'Yagmur Baskurt', 'Onur Durmaz', 'Devrim Yakut', 'Azra Aksu', 'Zeynep Ebrar Karaca', 'Melih Yalçin Yilmaz', 'Cem Yigit Üzümoglu', 'Denise Capezza', 'Helin Kandemir', 'Serap Önder', 'Ibrahim Sirin', 'Nehir Topal', 'Cem Avnayim', 'Irem Kahyaoglu', 'Pascaline Dussaut']",['Turkish'],"The series, brimming with secrets and intrigue, delves into the lives and relationships of the Sakir Pasa family, beginning in 1912. As members of a prominent Ottoman family, figures like Halikarnas Balikçisi (Cevat Sakir Kabaagaçli), renowned modern painter Fahrelnisa Zeid, Turkey's first engraver Aliye Berger, and the first Turkish ceramic artist Füreya Koral, have their fascinating lives and contributions woven into the narrative.",['Medyapim'],2024-12-15,Not_Found,7.3,325,$0,$0,Unknown,Turkey
https://www.imdb.com/title/tt27766440/,The Salt Path,['Drama'],A couple lose their home and later discover the husband has been diagnosed with a terminal illness as they embark on a year long coastal trek.,"['Jason Isaacs', 'Gillian Anderson', 'James Lance', 'Hermione Norris', 'Lloyd Hutchinson', 'Rebecca Ineson', 'Megan Placito', 'James Craven', 'Marianne Elliott', 'Pippa Hinchley', 'Bern Collaço', ""Robbie O'Neill"", 'Hannah Brownlie', 'Tucker St. Ivany', 'Lainey Shaw', 'Dan Ball', 'Jimmy Gorniak', 'Tamlyn Henderson']",['English'],A couple lose their home and later discover the husband has been diagnosed with a terminal illness as they embark on a year long coastal trek.,"['BBC Film', 'Elliott & Harper', 'Lipsync Productions']",2024-04-25,"Life, one step at a time.",8.0,84,$0,$0,115,United Kingdom
https://www.imdb.com/title/tt8964540/,Stream,['Horror'],"The Keenan family's simple weekend getaway truly turns into a vacation to die for, as four deranged killers playing a sadistic game lock down their hotel and compete for the most creative murders of all the guests.","['Jeffrey Combs', 'Charles Edwin Powell', 'Danielle Harris', 'Wesley Holloway', 'Sydney Malakeh', 'Tim Reid', 'Tim Curry', 'Dee Wallace', 'Tony Todd', 'Bill Moseley', 'Jason Leavy', 'David Howard Thornton', 'Liana Pirraglia', 'Mark Haynes', 'Michael Leavy', 'Dave Sheridan', 'Mark Holton', 'Tara Fitzgerald']",['Not_Found'],"When Roy and Elaine Keenan realize their family is drifting apart, they decide that something needs to be done. Roy forces his work to take a back seat and they seize the opportunity to recreate a vacation from their past. A peaceful stay in a quaint hotel is just what they need, however that is not what is in store for them. With four deranged murderers patrolling the seemingly mundane halls, the odds are definitely not in the Keenan family's favor. Roy must fight for his life and those of his family as their simple weekend getaway truly turns into a vacation to die for. —Fuzz on the Lens Productions","['Fuzz on the Lens Productions', 'Laknar Entertainment']",2024-08-21,Put some skin in the game.,5.5,5.8K,$650.0K,$0,123,United States
https://www.imdb.com/title/tt27410895/,Let Go,['Drama'],"Stella juggles demands of young son, moody teen daughter, and distant husband. Chaos ensues until a message prompts a family trip where she must overcome challenges to reunite them.","['Josephine Bornebusch', 'Pål Sverre Hagen', 'Sigrid Johnson', 'Olle Tikkakoski', 'Leon Mentori', 'Tone Danielsen', 'Niklas Falk', 'Irma Jämhammar', 'Mathias Lithner', 'Lola Zackow', 'Hannu Kiviaho', 'Louise Sondlo Zapata', 'Lotta Karlsson', 'Misagh Sharifian', 'Linda Kunze', 'Anton Annerfeldt', 'Lotten Roos', 'Alexandra Goncalves']",['Swedish'],"Finding out what really matters. In the center is Stella. She has everything under control... except her preschool son's constant need for attention, her daughter's teenage mood swings, and her emotionally unavailable husband. The family is about to break when Stella receives a message that changes everything. She decides to take a trip with her family where she has to achieve the impossible to bring her family together again.",['Warner Bros. International Television Production Sverige'],2024-11-01,Not_Found,7.0,6.1K,$0,$0,110,United States
https://www.imdb.com/title/tt19862722/,Find Me Falling,"['Comedy', 'Music', 'Romance']","After a failed comeback album, rock star John Allman escapes to a dreamy Mediterranean island, only to discover that his new cliffside home has an unfortunate notoriety that attracts unwanted visitors and an old flame.","['Harry Connick Jr.', 'Agni Scott', 'Ali Fumiko Whitney', 'Toni Dimitriou', 'Angeliki Filipidou', 'Lea Maleni', 'Athina Roditou', 'Clarence Smith', 'Yiola Klitou', 'Effie Charalambous', 'Andreas Phylactou', 'Antonis Katsaris', 'Giannis Karaoulis', 'Markos Ioulios Drousiotis', 'Alexia Paraskeva', 'Elena Christophi', 'Vasilis Mihail', 'Christodoulos Martas']",['English'],"Coming off a flop album and his biggest hit's dwindling popularity, aging rock star John Allman decides to take a break from his career to reclaim his spark. He moves to an isolated cliffside home on the idyllic Mediterranean island of Cyprus. His dream of keeping a low profile is derailed when he is routinely confronted by desperate souls and later faced with even more complicated surprises when an old flame reignites.","['Jupiter Peak Productions', 'Meraki Films', 'Uinta Productions']",2024-07-19,Fall in love with life again.,6.3,12K,$0,$0,93,United States
https://www.imdb.com/title/tt15439048/,Death and Other Details,"['Crime', 'Drama', 'Mystery', 'Thriller']","Detective Rufus Cotesworth and his protégé, Imogene, dig for the truth on a Mediterranean ocean liner where everyone is hiding something.","['Violett Beane', 'Lauren Patten', 'Angela Zhou', 'Hugo Diego Garcia', 'Pardis Saremi', 'Linda Emond', 'Mandy Patinkin', 'Jack Cutmore-Scott', 'Danny Johnson', 'Karoline', 'Jayne Atkinson', 'Rahul Kohli', 'Jere Burns', 'Lisa Lu', 'David Marshall Grant', 'Annie Q. Riegel', 'Sincere Wilbert', 'Tamberla Perry']",['English'],"How do you solve a murder in a post-fact world? Especially when sailing the Mediterranean on an ocean liner filled with the wealthy and powerful. Everyone on board is hiding something. but is one of them a killer? That's what the world's once greatest detective, Rufus Cotesworth, and his protégée aim to discover. The truth at all costs.","['ABC Signature', 'Black Lamb']",2024-01-16,All suspects aboard.,6.7,15K,$0,$0,60,United States
https://www.imdb.com/title/tt23018924/,Thangalaan,"['Action', 'Adventure', 'Drama', 'Fantasy', 'History']","Based on the true events that revolve around the lives of mine workers in the Kolar Gold Fields, Karnataka.","['Vikram', 'Parvathy Thiruvothu', 'Malavika Mohanan', 'Pasupathy', 'Daniel Caltagirone', 'Hari Krishnan', 'Preeti Karan', 'Vettai Muthukumar', 'Arjun Anbudan', 'Krish Hassan']",['Tamil'],"Based on the true events that revolve around the lives of mine workers in the Kolar Gold Fields, Karnataka.","['Studio Green', 'Neelam Productions']",2024-08-15,Not_Found,6.6,6.4K,$0,$504.4K,156,India
https://www.imdb.com/title/tt14404618/,The Sympathizer,"['Comedy', 'Drama', 'History', 'Thriller', 'War']","Near the end of the Vietnam War, a plant who was embedded in the South Vietnam army flees to the United States and takes up residence in a refugee community where he continues to secretly spy and report back to the Viet Cong.","['Hoa Xuande', 'Robert Downey Jr.', 'Fred Nguyen Khan', 'Vy Le', 'Phan Gia Nhat Linh', 'Tom Dang', 'Toan Le', 'Tien Pham', 'Duy Nguyen', 'Nguyen Cao Ky Duyen', 'Scott Ly', 'Alan Trong', 'Kieu Chinh', 'Sandra Oh', 'Joseph Hieu', 'Jessica Diem Truong', 'Quinn Hoàng', 'VyVy Nguyen']","['English', 'Vietnamese']","Near the end of the Vietnam War, a plant who was embedded in the South Vietnam army flees to the United States and takes up residence in a refugee community where he continues to secretly spy and report back to the Viet Cong.","['A24', 'Rhombus Media', 'Team Downey']",2024-04-14,Refugee. Traitor. Hero. Spy.,6.8,8.3K,$0,$0,60,United States
https://www.imdb.com/title/tt8521778/,Bob Marley: One Love,"['Biography', 'Drama', 'Music']","The story of how reggae icon Bob Marley overcame adversity, and the journey behind his revolutionary music.","['Kingsley Ben-Adir', 'Lashana Lynch', 'James Norton', 'Tosin Cole', 'Umi Myers', 'Anthony Welsh', 'Nia Ashi', 'Aston Barrett Jr.', 'Anna-Share Blake', ""Gawaine 'J-Summa' Campbell"", 'Naomi Cowan', 'Alexx A-Game', 'Michael Gandolfini', 'Quan-Dajai Henriques', 'David Marvin Kerr Jr.', 'Hector Donald Lewis', 'Abijah Livingston', 'Nadine Marshall']",['English'],"The story of how reggae icon Bob Marley overcame adversity, and the journey behind his revolutionary music.","['Paramount Pictures', 'Plan B Entertainment', 'Tuff Gong Pictures']",2024-02-14,Some voices are forever.,6.2,34K,$0,$180.9M,107,United States
https://www.imdb.com/title/tt26925240/,White Lies,"['Crime', 'Drama', 'Thriller']","When investigative journalist Edie Hansen's estranged brother is murdered in his home, she's drawn into the dark underbelly of Cape Town. With her brother's children as prime suspects, she clashes with veteran detective Forty Bell.","['Brendon Daniels', 'Kiroshan Naidoo', 'Natalie Dormer', 'Daniel Schultz', 'Daniel Janks', 'Sunny Yoon', 'Gavin Gomes', 'Taryn Hess', 'Clayton Evertson', 'Ivan Abrahams', 'Zena Forster', 'Roxanne Prentice', 'Thulani Nzonzo', 'Ivangely Joubert', 'Armand Aucamp', 'Lihleli Tini', 'Jack Farham', 'Shannyn Fourie']",['English'],"Set in the wealthy neighbourhood of Bishopscourt, Cape Town, investigative journalist Edie Hansen gets caught up in the ugly underbelly that lies beneath the picturesque beauty of the city, dragging her back to a turbulent past. Following her estranged brother's murder in his luxury home, Edie's world plunges deeper into chaos when her brother's teenage children become prime suspects for the crime. As Edie investigates, she finds herself at loggerheads with veteran detective Forty Bell, and grapples with the crumbling local police force, a corrupt political system and the secretive world of extreme Cape wealth.","['Fremantle', 'Quizzical Pictures']",2024-12-05,Not_Found,6.1,873,$0,$0,Unknown,United States
https://www.imdb.com/title/tt31869878/,Genius,['Drama'],"Devran, a prodigious young mathematician, navigates the challenges and triumphs of nurturing his exceptional talent from childhood.","['Aras Bulut Iynemli', 'Ugur Polat', 'Taner Ölmez', 'Onur Saylak', 'Melis Sezen', 'Seda Akman', 'Zuhal Gencer', 'Umutcan Ütebay', 'Eylül Ersöz', 'Abdurrahman Yunusoglu', 'Emel Göksu', 'Ogulcan Arman Uslu', 'Ahsen Eroglu', 'Taner Rumeli', 'Çagri Atakan', 'Ali Berge', 'Cenk Kangöz', 'Onur Oztoprak']",['Turkish'],"Devran, a prodigious young mathematician, navigates the challenges and triumphs of nurturing his exceptional talent from childhood.",['Ay Yapim'],2024-09-22,Not_Found,7.6,1.7K,$0,$0,Unknown,Turkey
https://www.imdb.com/title/tt21154574/,Year 10,"['Horror', 'Sci-Fi']","Following a catastrophic event that has destroyed civilization, a young man must confront a group of cannibals who have murdered his father and stolen the medicine keeping his girlfriend alive.","['Alexander Anderson', 'Emma Cole', 'Joseph Coleman', 'Tom Gaskin', 'King Gayle', 'Toby Goodger', 'Ellis Jones', 'Hannah Khalique-Brown', 'Duncan Lacroix', 'Jessica Zerlina Leafe', 'Luke Massy']",['Not_Found'],"Following a catastrophic event that has destroyed civilization, a young man must confront a group of cannibals who have murdered his father and stolen the medicine keeping his girlfriend alive.",['BKStudios'],2024-12-06,Not_Found,5.5,1.7K,$0,$0,96,United States
